scraped_at,quota,issued,available,ttd_reporting_datetime_raw,ttd_reporting_date,ttd_reporting_weekday,ttd_reporting_time
2026-09-11T14:13:15+05:30,200,200,0,Reporting Date & Time :11-09-2026(FRIDAY) :: 04:00 PM,11-09-2026,FRIDAY,04:00 PM
