scraped_at,quota,issued,available,ttd_reporting_datetime_raw,ttd_reporting_date,ttd_reporting_weekday,ttd_reporting_time
2026-08-29T21:23:56+05:30,200,200,0,Reporting Date & Time :29-08-2026(SATURDAY) :: 04:00 PM,29-08-2026,SATURDAY,04:00 PM
