scraped_at,quota,issued,available,ttd_reporting_datetime_raw,ttd_reporting_date,ttd_reporting_weekday,ttd_reporting_time
2026-09-16T07:08:08+05:30,0,0,0,Reporting Date & Time :16-09-2026(WEDNESDAY) :: 04:00 PM,16-09-2026,WEDNESDAY,04:00 PM
