scraped_at,quota,issued,available,ttd_reporting_datetime_raw,ttd_reporting_date,ttd_reporting_weekday,ttd_reporting_time
2026-09-18T07:06:11+05:30,0,0,0,Reporting Date & Time :18-09-2026(FRIDAY) :: 04:00 PM,18-09-2026,FRIDAY,04:00 PM
