scraped_at,quota,issued,available,ttd_reporting_datetime_raw,ttd_reporting_date,ttd_reporting_weekday,ttd_reporting_time
2026-09-12T08:47:51+05:30,200,109,91,Reporting Date & Time :12-09-2026(SATURDAY) :: 04:00 PM,12-09-2026,SATURDAY,04:00 PM
