scraped_at,quota,issued,available,ttd_reporting_datetime_raw,ttd_reporting_date,ttd_reporting_weekday,ttd_reporting_time
2026-09-13T19:18:45+05:30,200,200,0,Reporting Date & Time :13-09-2026(SUNDAY) :: 04:00 PM,13-09-2026,SUNDAY,04:00 PM
